"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-02","0.00","0.0","0.0","119","94","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-03","0.00","0.0","0.0","112","97","98"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-04","0.00","0.0","0.0","120","89","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-05","0.00","0.0","0.0","120","93","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-06","0.00","0.0","0.0","124","96","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-07","0.00","0.0","0.0","126","101","109"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-08","0.00","0.0","0.0","126","100","110"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-09","0.00","0.0","0.0","130","104","110"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-10","0.00","0.0","0.0","129","99","113"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-11","0.00","0.0","0.0","128","102","112"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-12","0.00","0.0","0.0","127","99","113"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-13","0.00","0.0","0.0","121","103","108"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-14","0.00","0.0","0.0","120","99","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-15","0.00","0.0","0.0","119","98","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-16","0.00","0.0","0.0","119","95","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-17","0.00","0.0","0.0","119","97","108"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-18","0.30","0.0","0.0","119","101","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-19","0.02","0.0","0.0","117","88","98"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-20","0.00","0.0","0.0","120","90","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-21","0.00","0.0","0.0","115","98",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-22","0.00","0.0","0.0","119","94","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-23","0.00","0.0","0.0","118","100","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-24","0.00","0.0","0.0","114","94","105"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-25","0.00","0.0","0.0","118","92","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-26","0.62","0.0","0.0","101","78","83"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-27","0.00","0.0","0.0","112","80","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-28","0.00","0.0","0.0","119","89","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-29","0.00","0.0","0.0","117","93","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-30","0.51","0.0","0.0","109","80","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-07-31","0.00","0.0","0.0","103","85","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-01","0.00","0.0","0.0","115","86","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-02","0.00","0.0","0.0","120","91","106"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-03","0.00","0.0","0.0","122","87","109"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-04","0.00","0.0","0.0","126","90","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-05","0.00","0.0","0.0","122","98","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-06","0.00","0.0","0.0","118","91","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-07","0.00","0.0","0.0","115","84","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-08","0.00","0.0","0.0","119","90","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-09","0.00","0.0","0.0","118","92","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-10","0.00","0.0","0.0","120","93","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-11","0.00","0.0","0.0","117","96","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-12","0.00","0.0","0.0","116","97","104"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-13","0.00","0.0","0.0","117","97","108"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-14","0.00","0.0","0.0","118","98","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-15","0.00","0.0","0.0","122","99","107"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-16","0.00","0.0","0.0","120","101","106"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-17","0.00","0.0","0.0","117","98","99"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-18","0.00","0.0","0.0","108","94","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-19","0.00","0.0","0.0","104","82","89"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-20","0.00","0.0","0.0","108","82","97"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-21","0.00","0.0","0.0","109","90","95"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-22","0.00","0.0","0.0","109","90","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-23","0.00","0.0","0.0","111","91","92"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-24","0.00","0.0","0.0","112","90","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-25","0.00","0.0","0.0","116","86","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-26","0.00","0.0","0.0","113","85","95"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-27","0.00","0.0","0.0","116","77","95"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-28","0.00","0.0","0.0","118","83","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-29","0.00","0.0","0.0","119","86","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-30","0.00","0.0","0.0","120","90","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-08-31","0.00","0.0","0.0","111","96","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-01","0.00","0.0","0.0","109","91","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-02","0.00","0.0","0.0","110","85","93"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-03","0.00","0.0","0.0","108","83","90"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-04","0.00","0.0","0.0","112","75","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-05","0.00","0.0","0.0","116","77","98"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-06","0.00","0.0","0.0","119","80","102"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-07","0.00","0.0","0.0","122","86","103"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-08","0.00","0.0","0.0","120","86","106"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-09","0.00","0.0","0.0","118","98","101"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-10","0.00","0.0","0.0","115","91","100"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-11","0.00","0.0","0.0","113","93","95"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-12","0.00","0.0","0.0","114","90","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-13","0.00","0.0","0.0","114","84","96"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-14","0.00","0.0","0.0","112","83","93"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-15","0.00","0.0","0.0","111","74","90"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-16","0.00","0.0","0.0","105","84","86"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-17","0.00","0.0","0.0","106","72","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-18","0.00","0.0","0.0","105","87","90"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-19","0.00","0.0","0.0","100","81","87"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-20","0.00","0.0","0.0","102","81","81"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-21","0.00","0.0","0.0","107","77","88"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-22","0.00","0.0","0.0","104","70","88"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-23","0.00","0.0","0.0","108","73","87"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-24","0.00","0.0","0.0","110","79","91"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-25","0.00","0.0","0.0","107","80","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-26","0.00","0.0","0.0","107","85","94"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-27","0.00","0.0","0.0","101","85","90"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-28","0.00","0.0","0.0","98","81","83"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-29","0.00","0.0","0.0","94","75","82"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-09-30","0.00","0.0","0.0","97","72","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-01","0.00","0.0","0.0","100","63","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-02","0.00","0.0","0.0","101","64","80"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-03","0.00","0.0","0.0","103","67","87"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-04","0.00","0.0","0.0","100","69","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-05","0.00","0.0","0.0","96","67","82"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-06","0.00","0.0","0.0","97","74","83"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-07","0.00","0.0","0.0","97","72","83"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-08","0.00","0.0","0.0","90","75","75"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-09","0.00","0.0","0.0","90","68","79"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-10","0.00","0.0","0.0","93","70","73"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-11","0.00","0.0","0.0","87","61","63"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-12","0.00","0.0","0.0","80","61","67"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-13","0.00","0.0","0.0","81","56","65"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-14","0.00","0.0","0.0","88","53","77"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-15","0.00","0.0","0.0","89","65","69"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-16","0.00","0.0","0.0","94","60","72"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-17","0.00","0.0","0.0","92","55","80"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-18","0.00","0.0","0.0","83","65","66"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-19","0.00","0.0","0.0","83","53","68"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-20","0.00","0.0","0.0","83","55","66"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-21","0.00","0.0","0.0","87","58","71"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-22","0.00","0.0","0.0","88","58","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-23","0.00","0.0","0.0","88","72","76"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-24","0.00","0.0","0.0","84","70","82"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-25","0.01","0.0","0.0","82","61","63"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-26","0.00","0.0","0.0","81","51","66"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-27","0.00","0.0","0.0","86","55","68"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-28","0.00","0.0","0.0","94","58","75"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-29","0.00","0.0","0.0","94","62","71"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-30","0.00","0.0","0.0","90","59","74"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-10-31","0.00","0.0","0.0","90","62","78"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-01","0.00","0.0","0.0","86","63","68"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-02","0.00","0.0","0.0","86","57","72"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-03","0.00","0.0","0.0","90","57","74"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-04","0.00","0.0","0.0","87","59","68"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-05","0.00","0.0","0.0","90","56","69"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-06","0.00","0.0","0.0","87","57","70"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-07","0.00","0.0","0.0","87","58","73"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-08","0.00","0.0","0.0","86","63","66"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-09","0.00","0.0","0.0","86","61","64"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-10","0.00","0.0","0.0","83","58","79"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-11","0.00","0.0","0.0","92","68","73"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-12","0.00","0.0","0.0","94","62","71"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-13","0.00","0.0","0.0","91","57","66"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-14","0.00","0.0","0.0","88","56","65"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-15","0.00","0.0","0.0","84","55","66"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-16","0.00","0.0","0.0","87","57","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-17","0.00","0.0","0.0","84","56","63"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-18","0.00","0.0","0.0","80","51","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-19","0.00","0.0","0.0","79","52","60"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-20","0.00","0.0","0.0","83","50","67"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-21","0.00","0.0","0.0","83","58","66"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-22","0.00","0.0","0.0","79","51","59"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-23","0.00","0.0","0.0","76","48","68"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-24","0.00","0.0","0.0","75","61","63"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-25","0.00","0.0","0.0","75","49","50"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-26","0.00","0.0","0.0","72","41","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-27","0.00","0.0","0.0","74","41","54"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-28","0.00","0.0","0.0","76","42","61"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-29","0.00","0.0","0.0","76","44","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-11-30","0.00","0.0","0.0","81","44","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-01","0.00","0.0","0.0","81","48","62"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-02","0.00","0.0","0.0","78","45","56"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-03","0.00","0.0","0.0","77","47","54"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-04","0.00","0.0","0.0","76","43","55"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-05","0.00","0.0","0.0","75","43","54"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-06","0.00","0.0","0.0","69","46","58"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-07","0.00","0.0","0.0","68","53","60"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-08","0.00","0.0","0.0","76","49","57"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-09","0.05","0.0","0.0","72","48","51"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-10","0.00","0.0","0.0","65","44","48"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-11","0.00","0.0","0.0","63","41","43"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-12","0.00","0.0","0.0","61","34","46"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-13","0.00","0.0","0.0","63","35","60"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-14","0.35","0.0","0.0","66","42","43"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-15","0.00","0.0","0.0","59","40","44"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-16","0.00","0.0","0.0","58","36","43"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-17","0.00","0.0","0.0","64","39","51"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-18","0.00","0.0","0.0","62","38","42"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-19","0.00","0.0","0.0","62","34","42"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-20","0.00","0.0","0.0","59","33","47"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-21","0.00","0.0","0.0","62","38","45"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-22","0.00","0.0","0.0","56","35","47"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-23","0.00","0.0","0.0","56","45","52"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-24","0.00","0.0","0.0","74","48",
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-25","0.00","0.0","0.0","72","51","59"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-26","0.00","0.0","0.0","67","52","53"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-27","0.00","0.0","0.0","62","47","47"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-28","0.00","0.0","0.0","55","41","45"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-29","0.04","0.0","0.0","52","36","48"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-30","0.01","0.0","0.0","53","46","49"
"USC00042319","DEATH VALLEY NATIONAL PARK, CA US","2021-12-31","0.00","0.0","0.0","64","46","51"
